yManufStd,yHlthStd,Intercept,Mkt.RF,SMB,HML,RMW,CMA,MOM
-0.343975573,-0.02356618,1,0.069469681,1.281287295,-0.337133856,-0.287554887,-0.490005288,-0.071747207
-0.068196337,-0.071797892,1,-0.08551216,-0.797725782,-0.066632833,-0.434889494,-0.228076151,0.082128305
-0.569941204,-1.252942859,1,-0.618992761,-0.558017062,0.289810162,-0.154966699,0.31699322,0.160836928
0.886054566,0.911554373,1,0.913566312,0.823979756,-0.216979761,-0.45862554,-0.300313198,0.150178719
0.476520291,0.26447259,1,0.452631379,0.16808072,0.004113899,-0.030165385,0.434144124,-0.374575982
-0.430723234,-0.076072065,1,-0.221584636,0.003306732,-0.040006382,-0.715880016,0.111332528,0.059435211
0.102119002,1.432069847,1,0.191018973,0.299245619,-0.878414553,-2.173615915,-1.49526585,0.670452369
-0.23016437,0.387483617,1,-0.108607452,0.392517293,-0.438981867,-1.020171001,-0.271885148,-0.138986141
-0.954796958,-1.235435479,1,-1.052281334,0.325016255,-0.040740542,0.103758887,-0.795758779,-0.49657922
-0.185369994,-0.005904363,1,-0.234954325,-0.681093566,-0.098384526,-1.029039866,-0.082659323,0.439290794
0.057351783,0.198806122,1,0.146072195,-1.79638502,0.015337271,-0.325311158,-0.12517304,0.080711198
1.013143721,1.458786771,1,0.896898853,0.365552739,0.009721786,-0.117010608,-0.080967749,0.126260579
0.10188331,0.651490923,1,-0.012611376,1.212167429,-0.481587482,-0.153611,-0.707993568,0.478947442
0.408221301,0.096495072,1,0.456368739,0.28989304,0.254817604,-0.264186727,0.258542849,0.098573703
0.116858455,-0.17884362,1,0.38206032,0.545432864,1.009664262,-0.779185591,0.756617753,0.160254058
-0.593913828,-0.871550597,1,-0.803159209,0.207432401,-0.046433365,0.928472337,-0.752445646,-0.240117328
0.288232654,-0.262992539,1,0.422645749,-0.311785852,1.295449165,-0.473037679,0.844220669,-0.25483723
0.220907156,-0.879278594,1,-0.44954786,-2.250360702,1.059893249,2.590277143,1.879223088,-1.178529629
0.346168463,0.126914886,1,0.061985949,-0.115515847,0.68773142,1.099292895,0.961759533,-0.457992753
-0.711804465,-1.953957358,1,-1.159380254,-0.730094025,-0.013445939,1.146958141,0.28163491,-0.844842197
1.260181795,0.979023292,1,0.955052024,-0.450057396,0.111285723,-0.005960214,-0.386566973,0.434867074
-0.06330937,0.337940243,1,-0.196353786,-0.790864269,0.342746631,0.627874162,0.76958152,-0.471828239
0.142072281,0.357735139,1,0.314328228,-0.500026576,-0.400668427,0.708327685,-0.269654607,0.122757396
-0.097244895,-0.410913367,1,-0.241392815,-1.630693887,0.449580022,1.136457173,0.872984608,-0.37451055
-0.22040803,0.124435152,1,-0.065256271,-0.252337185,-0.758310443,0.176534986,-1.145368325,-0.072913193
0.225720807,0.525836933,1,0.4619229,0.634630776,-0.122371579,-0.936032215,-0.853578118,0.679511769
0.312488089,0.478893481,1,0.386874148,-0.402892283,0.149756677,-0.240524065,-0.445597753,0.35657947
0.5437238,0.348514298,1,0.548766092,0.8986501,0.20043459,-0.397665606,-0.532820596,0.169868816
-0.056455234,-0.302175036,1,-0.26282823,0.538031895,-0.349515656,-1.300461221,-0.400867599,-0.279656809
0.7090458,0.876618713,1,0.518246494,0.606359217,-0.155401583,-0.606577493,-0.737233441,0.249477194
-0.371326869,0.083465225,1,-0.084574067,0.084755588,-0.141164058,-0.030042836,-0.824489967,-0.055796833
0.039252383,0.861033173,1,0.45996176,0.349551902,-0.166699459,-0.103754093,0.22833787,0.118774232
-0.537424937,-0.867485859,1,-0.577605143,-2.51582751,0.37669716,1.429653487,0.815336985,0.015711139
0.094431019,-0.47797077,1,0.071377149,-1.099426016,0.559929837,0.595533068,0.344310473,-0.096242159
-0.119938142,0.348371393,1,-0.068925373,-0.441375724,-0.501886379,-0.642689068,-0.693428486,0.154031194
-1.332632604,-0.692532108,1,-1.064686475,0.067074721,-0.181200443,-0.571958803,-0.13891987,-0.382169221
0.268806083,-0.155270411,1,0.129471364,0.730901069,-0.34307996,-0.030716747,-0.095134214,-0.068211985
0.170033724,1.016376881,1,0.43296988,-0.459510784,-0.223529486,-0.642999664,-1.028935571,0.319635699
0.429174059,0.540876551,1,0.621886893,-0.007362703,0.268130523,0.080288708,0.345478668,-0.06316046
0.383598266,0.690155722,1,0.275832182,0.10843493,0.035816739,-0.423196173,-0.474149572,0.07904608
-0.176936979,-0.216415619,1,0.011936403,-0.442171345,-0.033648808,0.117286288,0.27168774,0.035218377
-0.896077713,-0.132150889,1,-0.388420089,0.38192857,-0.299687469,-0.936202902,-0.269907986,-0.086921713
0.2194816,0.639845315,1,0.282744705,-1.815084178,0.269472314,0.484233427,0.401403895,0.296579231
-0.644430908,-0.313941446,1,-0.659880736,-0.638409263,-0.590536047,0.965811038,-1.031878887,0.288616078
-0.918695023,-0.164741609,1,-0.366180854,-0.317506582,-0.470308934,-0.104128161,-1.130836753,-0.044053175
-1.457528573,-1.23993424,1,-1.429149612,-1.194932088,0.377190542,1.843273908,0.492604919,-0.110789898
-0.003766572,-1.000731154,1,-0.250570329,2.710285122,-0.524861618,-1.531921158,0.093813509,-0.679487744
1.268541633,2.849011454,1,1.483942641,-0.722269357,-0.412947934,-0.532370493,-0.328679254,0.862884515
0.799840919,1.300147219,1,1.030179882,1.812020325,-0.072986316,-0.509245582,0.272348278,0.110466906
0.270830277,-0.460442506,1,0.202624647,-0.588697847,0.413688632,0.460616305,1.004171203,-0.014048718
-0.39760295,-0.089297746,1,0.138362513,-0.17452835,-0.777102842,0.545462141,-1.000342878,-0.124465859
0.675996806,0.603033896,1,0.333228604,-1.112263917,-0.154084774,0.140939566,0.419794121,0.021194009
-1.459516586,0.739870013,1,0.038430214,-0.044473109,-1.297028854,0.238601941,-0.254783306,1.119969549
0.110583883,0.630680126,1,0.043856576,0.204176512,0.869568823,-1.545064031,0.874295869,0.891046974
-1.871840904,-1.180161518,1,-1.374900156,0.718413857,-0.539088491,-0.117205003,-0.5627913,0.65747285
2.003043654,1.335823809,1,1.255099673,0.160529393,0.37141356,-0.890673388,-0.05254831,-0.727045311
0.336674327,-1.042915543,1,0.33379497,0.591104524,0.330727967,0.48422622,0.623153055,0.025111189
-0.524676754,-0.347212347,1,-0.59188878,0.134042007,0.396446867,-0.299677019,0.477826289,-0.326588993
-0.749499376,0.910384922,1,-0.359652646,-0.393646174,-1.450754269,0.977715929,-0.911978941,1.14470056
-0.27563176,0.027578381,1,-0.563516577,0.329484726,-0.193833513,1.074935755,0.829381141,0.714285006
0.382865599,0.083097183,1,0.560545454,-0.668517522,-0.258906353,0.190908159,-1.859586863,0.072097428
-0.699289353,-0.883828649,1,-1.016150778,0.419479589,-0.344579548,-0.547110016,-0.81350654,-0.846941243
1.137724081,0.03564548,1,1.200388479,0.184377299,0.988661151,-0.362654694,0.30063727,-1.124581366
0.476846087,0.561104876,1,0.732040957,-0.482454336,-0.802520663,-0.495554445,-1.247624113,-0.298693122
-0.009910862,0.819482992,1,0.241392383,-0.013339312,-0.896784415,-0.005964939,-1.189264175,0.2715321
-0.470987357,0.023043696,1,-0.132835818,0.408061948,-0.270513747,-0.717976398,-0.096401489,0.008082109
-0.952851927,-0.303621778,1,-0.583072486,0.391988997,-0.326233707,-0.959928143,-0.547402642,0.003701322
-0.534184984,0.151162354,1,-0.297016576,1.43250454,0.332306195,-0.509097917,-0.152439423,1.044742692
0.844540539,1.771404893,1,0.91726954,-0.052418304,-0.642901033,0.669701964,-0.972013911,0.233657915
-0.53999461,-1.318984531,1,-0.883385713,0.271778667,0.157732676,0.583645341,0.387455797,-0.355726581
0.315045638,-0.733770761,1,0.107295106,0.590873966,0.677891446,-0.385452975,1.037673538,-0.303404002
0.55588728,1.339775561,1,0.572004267,-0.738480179,-0.8461494,-1.057739374,-0.548325819,-0.334273221
-0.076209452,-0.447118995,1,-0.450510588,0.101042335,0.480263067,-0.299799402,-0.38654546,-0.872030055
0.164993598,0.619679125,1,0.614116414,-0.319158971,-0.821597754,1.35981618,-1.945315119,0.605020058
0.019456147,-1.406377588,1,-0.353753405,-2.057935,1.57195169,0.468145403,1.035709858,-1.304165993
-0.188045724,0.492526432,1,0.090320901,-0.048031115,0.066346292,-1.263439037,0.22819235,0.482517665
-0.018949993,0.283171455,1,0.090299112,0.208796864,-0.292689923,0.055416455,-0.212191204,0.239147001
-0.105968826,0.391556793,1,0.053854518,0.332244737,-0.065264767,-0.617307187,-0.693347912,0.461349523
-0.604907669,-0.076004748,1,-0.364100233,0.334608829,-0.078018461,-0.91021442,-0.152677939,0.623270671
-0.422677039,-0.290307481,1,-0.172211157,1.521705432,-0.059300623,-0.582685802,-1.000790493,-0.084829289
-0.066394522,-0.064589875,1,-0.01488164,0.110753998,0.378612659,0.313905533,0.390698003,0.158099308
0.051204727,0.868570893,1,0.254238818,0.515741394,-0.852384037,-0.030273232,-0.984849017,0.735471623
-0.33191684,-0.083752757,1,-0.199060457,0.259552916,0.390830975,0.399323933,-0.021415281,0.343440211
-0.576422948,-0.657742531,1,-0.57693021,-1.204579716,-0.350325124,-0.018526913,-0.68110075,0.908239082
-0.321001985,0.283320707,1,-0.073138058,-0.08763973,-0.815019648,-0.30099176,-0.708062025,1.109610308
-0.09539078,1.190929953,1,0.798894429,-1.431892503,-1.021902419,-1.300330067,-3.764227241,0.716433133
-1.400605946,-1.272519148,1,-0.948350828,-1.261957965,-0.294113231,-0.765165994,-0.518192024,1.238280046
0.380813824,0.845173156,1,0.391013519,0.083708983,-0.510481762,1.618688273,0.93350633,-0.097470373
-0.625902266,-1.046651358,1,-0.58446806,-0.965209731,0.524869503,0.682365096,1.537143772,0.40515313
0.664038698,-0.16619596,1,0.198207388,-0.28501518,0.823534167,0.252003051,-0.166807385,-0.543440138
-2.131726517,-2.275982093,1,-2.234415755,0.901156214,0.025804231,-0.427665869,1.576251941,0.656651309
0.304876988,0.263093198,1,0.342262808,-0.200312822,-0.433760181,-0.202926614,-1.963101089,-0.951681734
-1.238389849,-2.074513288,1,-1.238624698,1.177519077,0.08085188,0.48542186,0.232788204,0.023648811
0.131016836,1.247159262,1,0.73206246,-0.605245829,-0.909374105,-0.483375701,-1.83048105,1.100010248
0.092792529,0.333710745,1,-0.126718891,0.772549373,-1.104034638,-0.534392532,-1.235936465,0.277093103
-0.544443375,-3.213392215,1,-0.739868105,-2.084827101,2.37288883,1.09999204,1.063908552,0.451484074
0.622472822,0.621115643,1,0.213901558,-1.244275001,0.319278775,0.752242144,1.149082648,-0.742071288
1.945655444,-0.138776434,1,1.243031454,1.43945356,1.221067733,1.260917748,2.616835841,-2.563723246
0.000687151,0.70226191,1,0.174142603,-1.09132976,0.072325915,-1.610459012,0.006062606,0.916539988
0.21565374,-0.349801179,1,0.581655214,-1.246216661,0.136489362,1.361242342,-0.234743457,0.379749994
-0.156474444,1.258136346,1,0.007742885,-0.547990989,-0.875257829,-0.183729588,-1.53902289,0.47716148
0.163920393,0.528946078,1,0.458324118,2.009507464,0.377822733,-2.175571326,-1.220643017,-0.167370204
-1.322041866,-1.344979576,1,-1.477785289,-0.885245512,-0.015771158,-1.678778635,0.594535363,1.077373319
0.816594282,1.038203139,1,1.130544784,-0.573510171,-0.496079547,0.658051228,-0.810639358,0.164410029
0.143947669,0.400698628,1,0.081083286,1.959323887,-0.595774376,-0.104018058,-0.196139606,-0.236813999
-0.730131113,-0.560610496,1,-0.139697912,-1.255156187,0.133121257,-0.079478056,-0.504382587,1.057639666
-1.50745939,-1.322863799,1,-1.565090541,-0.787830487,-1.081471283,1.347305145,0.294188094,0.078974757
-0.373780231,0.31319953,1,-0.194120296,0.054369677,-0.466131264,-1.872318733,-0.387392812,0.462424463
1.242262207,1.067312921,1,1.019913694,0.259869454,0.645263893,-0.054894091,1.125362108,-1.16448978
-0.532519801,-0.381782592,1,-0.410077718,-0.736362934,-0.343462381,-0.115481986,-0.255416888,0.454543529
-2.109125115,-2.928669581,1,-2.435986696,-1.649644958,0.403722529,1.262090555,1.775513947,0.53563651
-0.830948141,-1.091649865,1,-1.036281717,-1.106710448,-0.133286594,0.506495086,0.927905901,1.011590068
0.48052372,0.46294336,1,0.458994263,-0.065350088,-0.911302956,0.42211558,-0.716870485,-0.532697042
1.110867716,-1.058087284,1,0.587003329,-0.281514105,2.340895413,0.396090559,2.581075231,-0.665690956
-0.233164578,-1.458149346,1,-1.342309235,-0.844444933,0.780092429,2.62562979,2.861976371,-1.473612915
-0.59005153,-0.408530215,1,-0.377939194,-0.548796651,-0.181349459,1.28705399,0.113177165,1.228589522
0.798043302,1.095954576,1,1.115237324,0.540703149,-1.028664126,-0.94982473,-1.018653069,-0.866012359
0.489071689,0.64288664,1,0.630063124,1.027363492,-0.041280813,0.383033864,0.197100689,-0.733606262
1.343078403,0.132078725,1,1.111048199,1.252731255,1.415314928,-0.755956742,0.400774367,-2.571112746
0.434475241,0.470611373,1,0.317592989,-0.250973968,0.790992229,0.383883385,0.829654377,-0.13117263
0.885503408,-1.112940223,1,0.47454733,-0.09129766,0.094642772,1.322310659,0.990442452,-0.30985393
-0.494036544,0.239190216,1,-0.372637337,-0.962393325,-0.557174235,0.029419755,-0.956346685,0.918502884
0.214436617,1.025526994,1,0.721880792,1.129836693,-1.248942316,-0.557193051,-0.856029902,0.271455116
-0.111191763,0.635454541,1,-0.506932264,-0.366829712,-1.01239799,-0.399846216,-0.288015729,-0.456981846
0.612602093,0.453196814,1,0.673636688,0.812525149,1.283829655,-0.753270815,-0.285495375,-0.924316973
0.479212452,1.006229998,1,0.217660885,0.77075517,1.092894382,-1.810499839,1.104210619,-1.677149812
0.041107314,-1.522771743,1,-0.520875813,-0.009003794,1.130796651,-0.49702439,2.303239545,0.579910903
-0.475053945,-0.702281546,1,-0.307482213,-1.154218796,-0.274649148,1.336214829,0.625100106,1.786005084
-0.158840298,-0.008849981,1,-0.267253795,-0.705141538,-0.473263796,-0.962006428,-0.796802227,0.811735518
-0.094047771,0.286106386,1,0.145194673,0.13103467,0.400514904,-1.819325538,-2.119922925,-1.144976253
0.580392412,1.000019625,1,0.859986173,0.706296223,-0.502368573,-0.042680145,-1.145906767,-0.588969758
0.11232496,0.531926965,1,-0.003431544,0.947374603,-0.789595267,-0.374993494,-0.270030042,-0.301011696
0.273431887,-0.602503429,1,-0.154597061,0.41337482,-0.033951645,0.719256068,1.050470201,0.753679873
-0.174774955,-1.104440376,1,-0.516216641,-0.178349039,-0.076056204,0.816657757,1.463705131,-0.06241913
-0.553435106,-0.537651,1,-0.673657592,0.148421534,-0.089342457,0.001017361,-0.09374221,0.493891866
1.04284253,1.844559866,1,1.13047971,-0.217165743,-0.357765149,-0.583296647,0.400113748,0.094768985
0.002113353,0.961402262,1,0.462384629,0.510324241,-0.819471258,0.903447465,-1.207214564,0.106253491
0.598723869,0.087203838,1,0.544810909,0.727522366,1.452931871,-0.205071468,0.888118247,-0.617549386
-0.202627308,0.397261994,1,0.167890869,-0.014845191,-0.665448775,1.003099442,-1.538404957,-0.345176348
-0.312800433,0.37631754,1,-0.037499798,0.605148669,-0.218550832,-0.216327083,0.045483015,-0.34361572
-0.071116672,-0.010046326,1,0.150900845,0.479920866,0.429050493,-1.124406794,-1.07657928,-0.779377018
0.206413263,-0.511410297,1,0.00405322,-0.186250292,-0.041069831,0.163366187,-0.066592535,-0.050326747
0.329909148,-0.380095263,1,-0.007818662,0.479253043,0.933259428,-0.716474539,1.257768543,-0.477453873
-0.364183019,-0.696877643,1,-0.269822731,0.514991576,0.224764986,-0.203159274,-0.402464773,0.081667414
0.087868473,-0.308815649,1,0.206388354,0.24261946,0.415465778,-0.054845982,-0.548893493,0.161238161
-0.73762463,-0.6133686,1,-0.94187649,0.05093458,0.268613643,-1.776879558,-0.491168308,-0.647570984
-0.304880149,0.69029096,1,0.150982492,0.209695509,-1.562496615,1.088880933,-2.756173649,0.169985893
0.446811353,0.576688182,1,0.411328198,0.879340292,-0.129568871,-0.460986509,0.695155367,0.034822752
0.506737947,-0.850622077,1,0.013879869,-0.154326845,0.74320152,-1.402077071,2.433864069,0.336206418
-0.514303433,-0.214321522,1,-0.285633266,-0.277834464,0.830123148,-0.105954793,0.181717621,-0.195800511
-0.359525813,-1.563379851,1,-0.496006605,-1.115817711,0.490245919,0.850518872,-0.035571636,0.451982647
0.054790318,-0.32563734,1,0.095483063,-0.23481914,0.427157394,-0.386709494,0.138746649,-0.335241014
-0.198639071,-1.288503635,1,-0.357504679,-1.903168357,0.970928455,0.496883226,0.474389847,0.01812103
-0.723452752,-1.095020437,1,-0.786834364,-0.330687136,0.802516753,0.836351425,0.72342103,0.393269178
1.127251571,2.878331446,1,1.711077686,5.16452733,1.586562836,-1.849581047,1.371320818,-1.533756932
0.329041503,-0.554495687,1,0.428814094,1.061114271,0.837582937,0.13553725,0.050218872,0.052825242
0.792513211,-0.359718447,1,0.564435572,0.746894259,0.422230893,0.716375143,0.977930535,0.197018778
0.154560093,-1.320866199,1,-0.496875026,-1.439096569,2.518574408,-0.364441602,2.637902057,0.068459378
0.875374633,0.388518849,1,1.213002336,1.723561014,1.164441869,-0.059380373,-0.532343013,-0.651520093
-0.186208046,0.644335408,1,-0.173010328,-1.246941378,-0.545176231,0.189930306,-0.927813736,-0.170596296
0.034512763,-0.129171472,1,0.05362453,0.138960923,0.471922943,-0.067755377,0.155600963,0.300385395
-0.438093348,-0.555622306,1,-0.505332092,-0.087055723,0.061168422,0.485639154,-0.108186973,-0.043496261
0.3586052,1.250408994,1,0.58658786,-0.6386831,-0.752938952,-1.068833949,-0.19702356,-0.72918307
-0.322585718,-0.041781977,1,-0.030373636,0.334822134,-0.564442589,0.104384341,-0.973178243,0.290397451
0.071350711,-0.893698709,1,-0.179026591,-1.042412133,-0.079026385,0.509293523,0.419010412,0.076911493
0.238033478,-0.138191974,1,0.377786581,0.248097249,0.374547152,-0.043897775,-0.169618106,0.911141107
-0.203087639,1.108321276,1,-0.005011739,0.29473242,-0.40230307,-0.475477748,-0.139571167,-0.271419526
0.204552426,0.137749563,1,0.271481912,-0.099756863,-0.633191316,0.558089405,-0.416131998,-0.398121974
0.07465877,1.249532643,1,0.518133033,-0.46531189,-0.212578326,0.029578129,-0.956318819,-0.142221243
0.049769837,0.38779193,1,0.122494505,-1.007378183,-0.25095134,0.927774296,-1.031662257,-0.476044535
0.18507824,0.624345825,1,0.182937466,-0.551211927,-0.158050002,-0.584728316,-0.477770273,0.410502848
-0.547259674,-0.068189637,1,-0.273632477,-1.128832439,-1.115303403,0.236563203,-1.699850038,-0.358599659
0.316112557,-0.365900763,1,0.121582342,1.48126256,-0.261460217,0.164959047,-0.05308298,0.114278477
-0.521496411,-0.579808347,1,-0.691644849,-0.95049578,-1.09212263,0.617255847,-0.10960965,-0.504072815
0.316862479,0.021848584,1,0.340757917,1.382186833,0.462762672,-0.507718472,0.212683469,0.097134211
